Date,PMAQI Value,Main Pollutant,Site Name,Site ID,Source
1/5/18,33,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
1/6/18,50,,Allen Park,26-163-0001,AQS
1/7/18,65,,Allen Park,26-163-0001,AQS
1/8/18,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/9/18,83,,Allen Park,26-163-0001,AQS
1/10/18,75,,LIVONIA-NR,26-163-0095,AQS
1/11/18,95,,Southwestern H.S.,26-163-0015,AQS
1/12/18,19,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
1/13/18,30,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
1/14/18,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/15/18,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/16/18,65,,Allen Park,26-163-0001,AQS
1/17/18,91,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/18/18,63,,LIVONIA-NR,26-163-0095,AQS
1/19/18,63,,LIVONIA-NR,26-163-0095,AQS
1/20/18,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/21/18,87,,LIVONIA-NR,26-163-0095,AQS
1/22/18,87,,LIVONIA-NR,26-163-0095,AQS
1/23/18,32,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/24/18,25,,Allen Park,26-163-0001,AQS
1/25/18,44,,Allen Park,26-163-0001,AQS
1/26/18,60,,Southwestern H.S.,26-163-0015,AQS
1/27/18,63,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/28/18,47,,Allen Park,26-163-0001,AQS
1/29/18,23,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/30/18,30,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/31/18,45,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/1/18,52,,Port Huron,26-147-0005,AQS
2/2/18,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/3/18,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/4/18,41,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/5/18,46,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/6/18,49,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/7/18,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/8/18,68,,Allen Park,26-163-0001,AQS
2/9/18,75,,LIVONIA-NR,26-163-0095,AQS
2/10/18,72,,FIA/Lafayette,26-163-0039,AQS
2/11/18,57,,Allen Park,26-163-0001,AQS
2/12/18,51,,Allen Park,26-163-0001,AQS
2/13/18,63,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/14/18,79,,Allen Park,26-163-0001,AQS
2/15/18,47,,LIVONIA-NR,26-163-0095,AQS
2/16/18,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/17/18,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/18/18,58,,Allen Park,26-163-0001,AQS
2/19/18,54,,Southwestern H.S.,26-163-0015,AQS
2/20/18,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/21/18,26,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/22/18,35,,Allen Park,26-163-0001,AQS
2/23/18,28,,Port Huron,26-147-0005,AQS
2/24/18,29,,Allen Park,26-163-0001,AQS
2/25/18,41,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/26/18,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/27/18,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/28/18,59,,FIA/Lafayette,26-163-0039,AQS
3/1/18,41,,FIA/Lafayette,26-163-0039,AQS
3/2/18,54,,FIA/Lafayette,26-163-0039,AQS
3/3/18,52,,FIA/Lafayette,26-163-0039,AQS
3/4/18,43,,FIA/Lafayette,26-163-0039,AQS
3/5/18,54,,FIA/Lafayette,26-163-0039,AQS
3/6/18,57,,FIA/Lafayette,26-163-0039,AQS
3/7/18,37,,FIA/Lafayette,26-163-0039,AQS
3/8/18,55,,FIA/Lafayette,26-163-0039,AQS
3/9/18,51,,FIA/Lafayette,26-163-0039,AQS
3/10/18,47,,FIA/Lafayette,26-163-0039,AQS
3/11/18,57,,FIA/Lafayette,26-163-0039,AQS
3/12/18,79,,FIA/Lafayette,26-163-0039,AQS
3/13/18,42,,FIA/Lafayette,26-163-0039,AQS
3/14/18,52,,FIA/Lafayette,26-163-0039,AQS
3/15/18,57,,FIA/Lafayette,26-163-0039,AQS
3/16/18,37,,FIA/Lafayette,26-163-0039,AQS
3/17/18,47,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
3/18/18,46,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/19/18,28,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
3/20/18,27,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
3/21/18,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/22/18,30,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/23/18,29,,Allen Park,26-163-0001,AQS
3/24/18,27,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
3/25/18,30,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
3/26/18,38,,Port Huron,26-147-0005,AQS
3/27/18,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/28/18,47,,Allen Park,26-163-0001,AQS
3/29/18,54,,Allen Park,26-163-0001,AQS
3/30/18,26,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/31/18,42,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/1/18,20,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/2/18,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/3/18,31,,Allen Park,26-163-0001,AQS
4/4/18,25,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/5/18,58,,Port Huron,26-147-0005,AQS
4/6/18,33,,Allen Park,26-163-0001,AQS
4/7/18,25,,Allen Park,26-163-0001,AQS
4/8/18,29,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
4/9/18,33,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/10/18,50,,Allen Park,26-163-0001,AQS
4/11/18,68,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/12/18,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/13/18,54,,Allen Park,26-163-0001,AQS
4/14/18,34,,Allen Park,26-163-0001,AQS
4/15/18,19,,Allen Park,26-163-0001,AQS
4/16/18,22,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/17/18,21,,Southwestern H.S.,26-163-0015,AQS
4/18/18,25,,Allen Park,26-163-0001,AQS
4/19/18,28,,Allen Park,26-163-0001,AQS
4/20/18,40,,Southwestern H.S.,26-163-0015,AQS
4/21/18,41,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/22/18,51,,Allen Park,26-163-0001,AQS
4/23/18,58,,Southwestern H.S.,26-163-0015,AQS
4/24/18,34,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/25/18,25,,Allen Park,26-163-0001,AQS
4/26/18,53,,Southwestern H.S.,26-163-0015,AQS
4/27/18,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/28/18,26,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
4/29/18,33,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
4/30/18,49,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/1/18,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/2/18,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/3/18,36,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/4/18,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/5/18,48,,Southwestern H.S.,26-163-0015,AQS
5/6/18,52,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
5/7/18,34,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/8/18,50,,Southwestern H.S.,26-163-0015,AQS
5/9/18,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/10/18,35,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/11/18,27,,Southwestern H.S.,26-163-0015,AQS
5/12/18,51,,Allen Park,26-163-0001,AQS
5/13/18,54,,Allen Park,26-163-0001,AQS
5/14/18,70,,Southwestern H.S.,26-163-0015,AQS
5/15/18,37,,Allen Park,26-163-0001,AQS
5/16/18,55,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
5/17/18,68,,Southwestern H.S.,26-163-0015,AQS
5/18/18,32,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
5/19/18,39,,Port Huron,26-147-0005,AQS
5/20/18,37,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
5/21/18,30,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
5/22/18,43,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
5/23/18,55,,Southwestern H.S.,26-163-0015,AQS
5/24/18,56,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/25/18,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/26/18,64,,Port Huron,26-147-0005,AQS
5/27/18,59,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/28/18,64,,Allen Park,26-163-0001,AQS
5/29/18,67,,Southwestern H.S.,26-163-0015,AQS
5/30/18,44,,Port Huron,26-147-0005,AQS
5/31/18,44,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/1/18,50,,Southwestern H.S.,26-163-0015,AQS
6/2/18,35,,Allen Park,26-163-0001,AQS
6/3/18,40,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
6/4/18,33,,Southwestern H.S.,26-163-0015,AQS
6/5/18,26,,Allen Park,26-163-0001,AQS
6/6/18,33,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/7/18,68,,Southwestern H.S.,26-163-0015,AQS
6/8/18,58,,Allen Park,26-163-0001,AQS
6/9/18,47,,Allen Park,26-163-0001,AQS
6/10/18,35,,Port Huron,26-147-0005,AQS
6/11/18,35,,Allen Park,26-163-0001,AQS
6/12/18,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/13/18,62,,Southwestern H.S.,26-163-0015,AQS
6/14/18,50,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/15/18,49,,Allen Park,26-163-0001,AQS
6/16/18,55,,Allen Park,26-163-0001,AQS
6/17/18,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/18/18,61,,Allen Park,26-163-0001,AQS
6/19/18,35,,Southwestern H.S.,26-163-0015,AQS
6/20/18,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/21/18,56,,Allen Park,26-163-0001,AQS
6/22/18,41,,Port Huron,26-147-0005,AQS
6/23/18,40,,Port Huron,26-147-0005,AQS
6/24/18,30,,Allen Park,26-163-0001,AQS
6/25/18,39,,Southwestern H.S.,26-163-0015,AQS
6/26/18,36,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/27/18,31,,Port Huron,26-147-0005,AQS
6/28/18,60,,Southwestern H.S.,26-163-0015,AQS
6/29/18,61,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/30/18,61,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/1/18,64,,Southwestern H.S.,26-163-0015,AQS
7/2/18,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/3/18,53,,Port Huron,26-147-0005,AQS
7/4/18,98,,Oak Park,26-125-0001,AQS
7/5/18,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/6/18,18,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/7/18,29,,Port Huron,26-147-0005,AQS
7/8/18,45,,Allen Park,26-163-0001,AQS
7/9/18,45,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/10/18,50,,Southwestern H.S.,26-163-0015,AQS
7/11/18,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/12/18,49,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/13/18,59,,Southwestern H.S.,26-163-0015,AQS
7/14/18,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/15/18,58,,Allen Park,26-163-0001,AQS
7/16/18,58,,Southwestern H.S.,26-163-0015,AQS
7/17/18,30,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
7/18/18,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/19/18,42,,Southwestern H.S.,26-163-0015,AQS
7/20/18,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/21/18,34,,Port Huron,26-147-0005,AQS
7/22/18,38,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
7/23/18,61,,Allen Park,26-163-0001,AQS
7/24/18,57,,Allen Park,26-163-0001,AQS
7/25/18,57,,92 FEET FROM WHE STREET,26-163-0036,AQS
7/26/18,35,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
7/27/18,27,,Allen Park,26-163-0001,AQS
7/28/18,38,,Southwestern H.S.,26-163-0015,AQS
7/29/18,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/30/18,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/31/18,55,,Allen Park,26-163-0001,AQS
8/1/18,45,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/2/18,60,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/3/18,65,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/4/18,66,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/5/18,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/6/18,61,,Southwestern H.S.,26-163-0015,AQS
8/7/18,47,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/8/18,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/9/18,64,,Southwestern H.S.,26-163-0015,AQS
8/10/18,52,,Allen Park,26-163-0001,AQS
8/11/18,54,,Allen Park,26-163-0001,AQS
8/12/18,65,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
8/13/18,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/14/18,67,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/15/18,82,,Southwestern H.S.,26-163-0015,AQS
8/16/18,54,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/17/18,51,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/18/18,58,,Southwestern H.S.,26-163-0015,AQS
8/19/18,53,,Port Huron,26-147-0005,AQS
8/20/18,54,,Port Huron,26-147-0005,AQS
8/21/18,76,,East 7 Mile,26-163-0019,AQS
8/22/18,48,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/23/18,52,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/24/18,58,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/25/18,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/26/18,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/27/18,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/28/18,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/29/18,31,,Allen Park,26-163-0001,AQS
8/30/18,32,,Southwestern H.S.,26-163-0015,AQS
8/31/18,47,,Port Huron,26-147-0005,AQS
9/1/18,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/2/18,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/3/18,45,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/4/18,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/5/18,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/6/18,33,,Southwestern H.S.,26-163-0015,AQS
9/7/18,27,,Allen Park,26-163-0001,AQS
9/8/18,33,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
9/9/18,29,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
9/10/18,31,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
9/11/18,38,,Southwestern H.S.,26-163-0015,AQS
9/12/18,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/13/18,56,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/14/18,68,,Southwestern H.S.,26-163-0015,AQS
9/15/18,58,,Allen Park,26-163-0001,AQS
9/16/18,42,,Southwestern H.S.,26-163-0015,AQS
9/17/18,46,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/18/18,57,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
9/19/18,53,,Allen Park,26-163-0001,AQS
9/20/18,40,,LIVONIA-NR,26-163-0095,AQS
9/21/18,56,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
9/22/18,37,,Allen Park,26-163-0001,AQS
9/23/18,56,,Allen Park,26-163-0001,AQS
9/24/18,40,,Port Huron,26-147-0005,AQS
9/25/18,32,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/26/18,37,,Southwestern H.S.,26-163-0015,AQS
9/27/18,64,,Southwestern H.S.,26-163-0015,AQS
9/28/18,52,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
9/29/18,30,,Allen Park,26-163-0001,AQS
9/30/18,35,,Allen Park,26-163-0001,AQS
10/1/18,35,,Allen Park,26-163-0001,AQS
10/2/18,45,,Southwestern H.S.,26-163-0015,AQS
10/3/18,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/4/18,30,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
10/5/18,30,,Port Huron,26-147-0005,AQS
10/6/18,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/7/18,29,,Allen Park,26-163-0001,AQS
10/8/18,54,,Port Huron,26-147-0005,AQS
10/9/18,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/10/18,42,,Southwestern H.S.,26-163-0015,AQS
10/11/18,54,,Southwestern H.S.,26-163-0015,AQS
10/12/18,23,,Southwestern H.S.,26-163-0015,AQS
10/13/18,75,,Southwestern H.S.,26-163-0015,AQS
10/14/18,50,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
10/15/18,52,,Southwestern H.S.,26-163-0015,AQS
10/16/18,65,,Southwestern H.S.,26-163-0015,AQS
10/17/18,46,,Allen Park,26-163-0001,AQS
10/18/18,47,,Southwestern H.S.,26-163-0015,AQS
10/19/18,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/20/18,52,,Southwestern H.S.,26-163-0015,AQS
10/21/18,23,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
10/22/18,61,,Southwestern H.S.,26-163-0015,AQS
10/23/18,36,,Southwestern H.S.,26-163-0015,AQS
10/24/18,33,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
10/25/18,64,,Southwestern H.S.,26-163-0015,AQS
10/26/18,51,,Port Huron,26-147-0005,AQS
10/27/18,28,,Allen Park,26-163-0001,AQS
10/28/18,28,,Southwestern H.S.,26-163-0015,AQS
10/29/18,38,,Southwestern H.S.,26-163-0015,AQS
10/30/18,54,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
10/31/18,59,,Southwestern H.S.,26-163-0015,AQS
11/1/18,32,,Allen Park,26-163-0001,AQS
11/2/18,29,,Southwestern H.S.,26-163-0015,AQS
11/3/18,40,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
11/4/18,34,,Port Huron,26-147-0005,AQS
11/5/18,42,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
11/6/18,29,,Southwestern H.S.,26-163-0015,AQS
11/7/18,51,,Southwestern H.S.,26-163-0015,AQS
11/8/18,26,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/9/18,43,,Southwestern H.S.,26-163-0015,AQS
11/10/18,55,,Southwestern H.S.,26-163-0015,AQS
11/11/18,52,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/12/18,90,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
11/13/18,39,,Southwestern H.S.,26-163-0015,AQS
11/14/18,47,,Southwestern H.S.,26-163-0015,AQS
11/15/18,39,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/16/18,95,,Southwestern H.S.,26-163-0015,AQS
11/17/18,52,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/18/18,48,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
11/19/18,63,,,26-163-0016,AQS
11/20/18,35,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/21/18,47,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
11/22/18,20,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
11/23/18,52,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
11/24/18,41,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/25/18,31,,Southwestern H.S.,26-163-0015,AQS
11/26/18,18,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
11/27/18,22,,Southwestern H.S.,26-163-0015,AQS
11/28/18,32,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/29/18,61,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
11/30/18,99,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
12/1/18,81,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/2/18,29,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/3/18,37,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/4/18,32,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
12/5/18,58,,Southwestern H.S.,26-163-0015,AQS
12/6/18,55,,Southwestern H.S.,26-163-0015,AQS
12/7/18,55,,Military Park (GHIB),26-163-0100,AQS
12/8/18,60,,Southwestern H.S.,26-163-0015,AQS
12/9/18,68,,Military Park (GHIB),26-163-0100,AQS
12/10/18,84,,Military Park (GHIB),26-163-0100,AQS
12/11/18,82,,Military Park (GHIB),26-163-0100,AQS
12/12/18,86,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/13/18,90,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/14/18,92,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
12/15/18,59,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/16/18,66,,Southwestern H.S.,26-163-0015,AQS
12/17/18,52,,Military Park (GHIB),26-163-0100,AQS
12/18/18,65,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/19/18,74,,Military Park (GHIB),26-163-0100,AQS
12/20/18,67,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/21/18,32,,Allen Park,26-163-0001,AQS
12/22/18,30,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
12/23/18,59,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/24/18,40,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
12/25/18,48,,East 7 Mile,26-163-0019,AQS
12/26/18,77,,Southwestern H.S.,26-163-0015,AQS
12/27/18,62,,Southwestern H.S.,26-163-0015,AQS
12/28/18,55,,Southwestern H.S.,26-163-0015,AQS
12/29/18,28,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
12/30/18,51,,Southwestern H.S.,26-163-0015,AQS
12/31/18,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/1/19,26,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/2/19,33,,Southwestern H.S.,26-163-0015,AQS
1/3/19,50,,Southwestern H.S.,26-163-0015,AQS
1/4/19,60,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
1/5/19,76,,Military Park (GHIB),26-163-0100,AQS
1/6/19,23,,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS
1/7/19,32,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
1/8/19,108,,Southwestern H.S.,26-163-0015,AQS
1/9/19,38,,Southwestern H.S.,26-163-0015,AQS
