ad_viz_tile_data
Date, AQI Value,Main Pollutant,Site Name,Site ID,Source
10/10/1984,103,NO2,East 7 Mile,26-163-0019,AQS
10/11/1984,41,NO2,,26-163-0016,AQS
10/12/1984,55,CO,,26-163-0021,AQS
10/13/1984,43,CO,Allen Park,26-163-0001,AQS
10/14/1984,33,Ozone,Port Huron,26-147-0005,AQS
10/15/1984,41,CO,,26-163-0021,AQS
10/16/1984,37,NO2,East 7 Mile,26-163-0019,AQS
10/17/1984,34,NO2,East 7 Mile,26-163-0019,AQS
10/18/1984,35,CO,,26-163-0014,AQS
10/19/1984,31,Ozone,Port Huron,26-147-0005,AQS
10/20/1984,31,NO2,,26-163-0016,AQS
10/21/1984,25,Ozone,,26-163-2002,AQS
10/22/1984,34,NO2,,26-163-0016,AQS
10/23/1984,33,CO,,26-163-0014,AQS
10/24/1984,57,CO,Oak Park,26-125-0001,AQS
10/25/1984,96,CO,,26-163-0014,AQS
10/26/1984,50,CO,,26-163-0021,AQS
10/27/1984,35,NO2,,26-163-0016,AQS
10/28/1984,28,NO2,,26-163-0016,AQS
10/29/1984,34,CO,,26-163-0014,AQS
10/30/1984,86,CO,,26-163-0014,AQS
10/31/1984,32,CO,,26-163-0021,AQS
11/01/1984,27,Ozone,,26-163-2002,AQS
11/02/1984,34,CO,,26-163-0021,AQS
11/03/1984,35,CO,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
11/04/1984,27,NO2,,26-125-0902,AQS
11/05/1984,22,NO2,East 7 Mile,26-163-0019,AQS
11/06/1984,63,CO,,26-163-0014,AQS
11/07/1984,87,CO,,26-163-0014,AQS
11/08/1984,26,NO2,,26-163-0016,AQS
11/09/1984,52,CO,,26-163-0021,AQS
11/10/1984,34,CO,,26-163-0021,AQS
11/11/1984,30,CO,,26-163-0021,AQS
11/12/1984,34,NO2,East 7 Mile,26-163-0019,AQS
11/13/1984,69,CO,,26-163-0014,AQS
11/14/1984,104,CO,,26-163-0014,AQS
11/15/1984,36,CO,,26-163-0014,AQS
11/16/1984,21,NO2,East 7 Mile,26-163-0019,AQS
11/17/1984,22,NO2,East 7 Mile,26-163-0019,AQS
11/18/1984,26,Ozone,,26-163-2002,AQS
11/19/1984,25,CO,,26-163-0021,AQS
11/20/1984,27,NO2,East 7 Mile,26-163-0019,AQS
11/21/1984,58,CO,,26-163-0021,AQS
11/22/1984,77,CO,,26-163-0014,AQS
11/23/1984,45,CO,,26-163-0014,AQS
11/24/1984,54,CO,,26-163-0014,AQS
11/25/1984,60,CO,,26-163-0014,AQS
11/26/1984,70,CO,,26-163-2002,AQS
11/27/1984,38,CO,,26-163-0021,AQS
11/28/1984,20,CO,,26-163-0021,AQS
11/29/1984,57,CO,,26-163-0021,AQS
11/30/1984,45,CO,,26-163-0021,AQS
12/01/1984,19,CO,,26-163-0021,AQS
12/02/1984,27,NO2,,26-125-0902,AQS
12/03/1984,30,Ozone,,26-163-2002,AQS
12/04/1984,29,Ozone,,26-163-2002,AQS
12/05/1984,56,CO,,26-163-0021,AQS
12/06/1984,68,NO2,,26-125-0902,AQS
12/07/1984,25,NO2,East 7 Mile,26-163-0019,AQS
12/08/1984,33,CO,,26-163-0014,AQS
12/09/1984,59,CO,,26-163-2002,AQS
12/10/1984,67,CO,,26-163-0021,AQS
12/11/1984,37,NO2,,26-125-0902,AQS
12/12/1984,30,CO,,26-163-0021,AQS
12/13/1984,20,CO,Allen Park,26-163-0001,AQS
12/14/1984,61,CO,,26-163-0021,AQS
12/15/1984,33,CO,,26-163-0021,AQS
12/16/1984,46,NO2,,26-163-0016,AQS
12/17/1984,68,CO,,26-163-0021,AQS
12/18/1984,63,CO,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
12/19/1984,32,CO,,26-163-2002,AQS
12/20/1984,47,CO,,26-163-0014,AQS
12/21/1984,71,CO,,26-163-0021,AQS
12/22/1984,30,CO,,26-163-0021,AQS
12/23/1984,25,NO2,East 7 Mile,26-163-0019,AQS
12/24/1984,32,Ozone,,26-163-0016,AQS
12/25/1984,25,Ozone,East 7 Mile,26-163-0019,AQS
12/26/1984,52,CO,,26-163-0021,AQS
12/27/1984,59,CO,,26-163-0021,AQS
12/28/1984,41,CO,,26-163-0014,AQS
12/29/1984,18,NO2,East 7 Mile,26-163-0019,AQS
12/30/1984,25,CO,,26-163-0014,AQS
12/31/1984,31,CO,,26-163-0014,AQS
01/01/1985,25,Ozone,,26-163-2002,AQS
01/02/1985,28,NO2,East 7 Mile,26-163-0019,AQS
01/03/1985,43,CO,Allen Park,26-163-0001,AQS
01/04/1985,55,CO,,26-163-0021,AQS
01/05/1985,31,Ozone,,26-163-0016,AQS
01/06/1985,23,CO,,26-163-0021,AQS
01/07/1985,26,Ozone,,26-163-2002,AQS
01/08/1985,27,CO,,26-163-0021,AQS
01/09/1985,28,NO2,East 7 Mile,26-163-0019,AQS
01/10/1985,27,Ozone,,26-163-0016,AQS
01/11/1985,35,NO2,East 7 Mile,26-163-0019,AQS
01/12/1985,29,Ozone,,26-163-0016,AQS
01/13/1985,25,NO2,East 7 Mile,26-163-0019,AQS
01/14/1985,30,Ozone,,26-163-2002,AQS
01/15/1985,43,CO,,26-163-0014,AQS
01/16/1985,87,CO,,26-163-0021,AQS
01/17/1985,54,CO,,26-163-0021,AQS
01/18/1985,26,CO,,26-163-0016,AQS
01/19/1985,22,Ozone,,26-163-2002,AQS
01/20/1985,15,Ozone,Allen Park,26-163-0001,AQS
01/21/1985,24,Ozone,,26-125-0902,AQS
01/22/1985,30,Ozone,,26-163-2002,AQS
01/23/1985,31,CO,,26-163-0020,AQS
01/24/1985,27,NO2,,26-125-0902,AQS
01/25/1985,30,Ozone,,26-163-2002,AQS
01/26/1985,30,Ozone,,26-163-2002,AQS
01/27/1985,29,NO2,East 7 Mile,26-163-0019,AQS
01/28/1985,31,NO2,East 7 Mile,26-163-0019,AQS
01/29/1985,35,NO2,East 7 Mile,26-163-0019,AQS
01/30/1985,37,NO2,,26-125-0902,AQS
01/31/1985,43,NO2,East 7 Mile,26-163-0019,AQS
02/01/1985,46,NO2,,26-125-0902,AQS
02/02/1985,46,NO2,,26-125-0902,AQS
02/03/1985,49,NO2,East 7 Mile,26-163-0019,AQS
02/04/1985,57,NO2,East 7 Mile,26-163-0019,AQS
02/05/1985,46,NO2,,26-125-0902,AQS
02/06/1985,45,CO,,26-163-0016,AQS
02/07/1985,44,NO2,East 7 Mile,26-163-0019,AQS
02/08/1985,35,NO2,East 7 Mile,26-163-0019,AQS
02/09/1985,72,NO2,East 7 Mile,26-163-0019,AQS
02/10/1985,97,CO,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
02/11/1985,54,CO,,26-163-0021,AQS
02/12/1985,32,Ozone,,26-163-2002,AQS
02/13/1985,28,Ozone,,26-163-2002,AQS
02/14/1985,33,Ozone,,26-163-2002,AQS
02/15/1985,36,NO2,East 7 Mile,26-163-0019,AQS
02/16/1985,43,NO2,East 7 Mile,26-163-0019,AQS
02/17/1985,39,NO2,East 7 Mile,26-163-0019,AQS
02/18/1985,50,NO2,East 7 Mile,26-163-0019,AQS
02/19/1985,51,NO2,East 7 Mile,26-163-0019,AQS
02/20/1985,99,NO2,,26-125-0902,AQS
02/21/1985,78,NO2,,26-125-0902,AQS
02/22/1985,57,NO2,,26-125-0902,AQS
02/23/1985,68,NO2,,26-125-0902,AQS
02/24/1985,45,CO,,26-163-0014,AQS
02/25/1985,37,NO2,East 7 Mile,26-163-0019,AQS
02/26/1985,35,NO2,East 7 Mile,26-163-0019,AQS
02/27/1985,39,NO2,East 7 Mile,26-163-0019,AQS
02/28/1985,39,NO2,East 7 Mile,26-163-0019,AQS
03/01/1985,41,NO2,East 7 Mile,26-163-0019,AQS
03/02/1985,31,Ozone,,26-163-2002,AQS
03/03/1985,37,NO2,,26-125-0902,AQS
03/04/1985,55,NO2,East 7 Mile,26-163-0019,AQS
03/05/1985,34,Ozone,,26-163-2002,AQS
03/06/1985,35,NO2,East 7 Mile,26-163-0019,AQS
03/07/1985,41,CO,,26-163-0016,AQS
03/08/1985,35,Ozone,,26-163-2002,AQS
03/09/1985,46,NO2,East 7 Mile,26-163-0019,AQS
03/10/1985,46,NO2,East 7 Mile,26-163-0019,AQS
03/11/1985,42,NO2,East 7 Mile,26-163-0019,AQS
03/12/1985,35,Ozone,,26-163-2002,AQS
03/13/1985,42,NO2,East 7 Mile,26-163-0019,AQS
03/14/1985,37,Ozone,East 7 Mile,26-163-0019,AQS
03/15/1985,46,NO2,,26-125-0902,AQS
03/16/1985,42,NO2,East 7 Mile,26-163-0019,AQS
03/17/1985,46,NO2,,26-125-0902,AQS
03/18/1985,36,Ozone,,26-163-2002,AQS
03/19/1985,43,NO2,East 7 Mile,26-163-0019,AQS
03/20/1985,42,NO2,East 7 Mile,26-163-0019,AQS
03/21/1985,39,NO2,East 7 Mile,26-163-0019,AQS
03/22/1985,33,NO2,East 7 Mile,26-163-0019,AQS
03/23/1985,26,NO2,East 7 Mile,26-163-0019,AQS
03/24/1985,31,Ozone,,26-163-2002,AQS
03/25/1985,34,NO2,East 7 Mile,26-163-0019,AQS
03/26/1985,90,Ozone,,26-125-0902,AQS
03/27/1985,44,NO2,East 7 Mile,26-163-0019,AQS
03/28/1985,37,NO2,East 7 Mile,26-163-0019,AQS
03/29/1985,31,Ozone,,26-163-2002,AQS
03/30/1985,34,Ozone,,26-163-2002,AQS
03/31/1985,37,NO2,East 7 Mile,26-163-0019,AQS
04/01/1985,34,Ozone,,26-163-2002,AQS
04/02/1985,39,Ozone,Port Huron,26-147-0005,AQS
04/03/1985,36,Ozone,,26-163-2002,AQS
04/04/1985,57,NO2,,26-125-0902,AQS
04/05/1985,69,CO,,26-163-0014,AQS
04/06/1985,38,NO2,East 7 Mile,26-163-0019,AQS
04/07/1985,39,Ozone,Port Huron,26-147-0005,AQS
04/08/1985,37,Ozone,Port Huron,26-147-0005,AQS
04/09/1985,38,Ozone,,26-163-2002,AQS
04/10/1985,41,NO2,East 7 Mile,26-163-0019,AQS
04/11/1985,39,Ozone,,26-163-2002,AQS
04/12/1985,43,NO2,East 7 Mile,26-163-0019,AQS
04/13/1985,49,Ozone,,26-163-2002,AQS
04/14/1985,48,Ozone,East 7 Mile,26-163-0019,AQS
04/15/1985,44,Ozone,,26-125-0902,AQS
04/16/1985,45,Ozone,,26-163-2002,AQS
04/17/1985,30,CO,,26-163-0021,AQS
04/18/1985,101,Ozone,Port Huron,26-147-0005,AQS
04/19/1985,57,NO2,East 7 Mile,26-163-0019,AQS
04/20/1985,108,Ozone,Port Huron,26-147-0005,AQS
04/21/1985,136,Ozone,Port Huron,26-147-0005,AQS
04/22/1985,93,Ozone,East 7 Mile,26-163-0019,AQS
04/23/1985,61,Ozone,Port Huron,26-147-0005,AQS
04/24/1985,39,NO2,East 7 Mile,26-163-0019,AQS
04/25/1985,54,Ozone,,26-163-2002,AQS
04/26/1985,71,Ozone,,26-163-2002,AQS
04/27/1985,39,Ozone,East 7 Mile,26-163-0019,AQS
04/28/1985,43,Ozone,,26-163-2002,AQS
04/29/1985,80,Ozone,Port Huron,26-147-0005,AQS
04/30/1985,103,NO2,East 7 Mile,26-163-0019,AQS
05/01/1985,77,NO2,East 7 Mile,26-163-0019,AQS
05/02/1985,41,Ozone,East 7 Mile,26-163-0019,AQS
05/03/1985,47,Ozone,East 7 Mile,26-163-0019,AQS
05/04/1985,64,Ozone,,26-163-0016,AQS
05/05/1985,87,Ozone,Port Huron,26-147-0005,AQS
05/06/1985,47,Ozone,,26-163-2002,AQS
05/07/1985,45,Ozone,,26-163-2002,AQS
05/08/1985,44,Ozone,East 7 Mile,26-163-0019,AQS
05/09/1985,129,Ozone,Port Huron,26-147-0005,AQS
05/10/1985,182,Ozone,Port Huron,26-147-0005,AQS
05/11/1985,74,Ozone,,26-163-2002,AQS
05/12/1985,71,Ozone,Port Huron,26-147-0005,AQS
05/13/1985,54,Ozone,East 7 Mile,26-163-0019,AQS
05/14/1985,90,Ozone,East 7 Mile,26-163-0019,AQS
05/15/1985,37,NO2,East 7 Mile,26-163-0019,AQS
05/16/1985,31,Ozone,Port Huron,26-147-0005,AQS
05/17/1985,32,Ozone,Port Huron,26-147-0005,AQS
05/18/1985,46,NO2,,26-125-0902,AQS
05/19/1985,77,Ozone,Port Huron,26-147-0005,AQS
05/20/1985,47,Ozone,Port Huron,26-147-0005,AQS
05/21/1985,31,Ozone,East 7 Mile,26-163-0019,AQS
05/22/1985,58,NO2,East 7 Mile,26-163-0019,AQS
05/23/1985,67,Ozone,East 7 Mile,26-163-0019,AQS
05/24/1985,100,Ozone,Port Huron,26-147-0005,AQS
05/25/1985,150,Ozone,East 7 Mile,26-163-0019,AQS
05/26/1985,105,Ozone,Port Huron,26-147-0005,AQS
05/27/1985,38,Ozone,,26-163-2002,AQS
05/28/1985,36,Ozone,East 7 Mile,26-163-0019,AQS
05/29/1985,45,Ozone,East 7 Mile,26-163-0019,AQS
05/30/1985,74,Ozone,Port Huron,26-147-0005,AQS
05/31/1985,93,Ozone,Port Huron,26-147-0005,AQS
06/01/1985,51,Ozone,Port Huron,26-147-0005,AQS
06/02/1985,77,Ozone,Oak Park,26-125-0001,AQS
06/03/1985,36,Ozone,,26-163-0016,AQS
06/04/1985,45,Ozone,New Haven,26-099-0009,AQS
06/05/1985,74,Ozone,Oak Park,26-125-0001,AQS
06/06/1985,45,Ozone,,26-163-2002,AQS
06/07/1985,129,Ozone,,26-163-2002,AQS
06/08/1985,150,Ozone,Port Huron,26-147-0005,AQS
06/09/1985,61,Ozone,Port Huron,26-147-0005,AQS
06/10/1985,49,Ozone,Oak Park,26-125-0001,AQS
06/11/1985,31,Ozone,Port Huron,26-147-0005,AQS
06/12/1985,31,Ozone,,26-163-2002,AQS
06/13/1985,39,Ozone,Port Huron,26-147-0005,AQS
06/14/1985,55,NO2,East 7 Mile,26-163-0019,AQS
06/15/1985,68,NO2,East 7 Mile,26-163-0019,AQS
06/16/1985,44,NO2,East 7 Mile,26-163-0019,AQS
06/17/1985,55,NO2,East 7 Mile,26-163-0019,AQS
06/18/1985,50,NO2,East 7 Mile,26-163-0019,AQS
06/19/1985,37,NO2,East 7 Mile,26-163-0019,AQS
06/20/1985,51,NO2,East 7 Mile,26-163-0019,AQS
06/21/1985,100,Ozone,Port Huron,26-147-0005,AQS
06/22/1985,48,Ozone,Port Huron,26-147-0005,AQS
06/23/1985,100,Ozone,Port Huron,26-147-0005,AQS
06/24/1985,108,Ozone,Oak Park,26-125-0001,AQS
06/25/1985,74,Ozone,Oak Park,26-125-0001,AQS
06/26/1985,42,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
06/27/1985,49,Ozone,,26-163-0016,AQS
06/28/1985,64,Ozone,,26-163-2002,AQS
06/29/1985,44,Ozone,,26-163-0016,AQS
06/30/1985,67,Ozone,,26-163-2002,AQS
07/01/1985,89,CO,,26-163-0021,AQS
07/02/1985,87,CO,,26-163-0021,AQS
07/03/1985,58,Ozone,Port Huron,26-147-0005,AQS
07/04/1985,84,Ozone,,26-163-2002,AQS
07/05/1985,54,Ozone,Port Huron,26-147-0005,AQS
07/06/1985,54,Ozone,Port Huron,26-147-0005,AQS
07/07/1985,41,Ozone,New Haven,26-099-0009,AQS
07/08/1985,93,Ozone,Oak Park,26-125-0001,AQS
07/09/1985,47,NO2,East 7 Mile,26-163-0019,AQS
07/10/1985,69,NO2,East 7 Mile,26-163-0019,AQS
07/11/1985,45,CO,,26-163-0021,AQS
07/12/1985,119,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/13/1985,129,Ozone,Port Huron,26-147-0005,AQS
07/14/1985,93,Ozone,Port Huron,26-147-0005,AQS
07/15/1985,88,NO2,East 7 Mile,26-163-0019,AQS
07/16/1985,78,NO2,East 7 Mile,26-163-0019,AQS
07/17/1985,80,NO2,East 7 Mile,26-163-0019,AQS
07/18/1985,112,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/19/1985,122,Ozone,Port Huron,26-147-0005,AQS
07/20/1985,108,Ozone,,26-163-0016,AQS
07/21/1985,58,Ozone,Port Huron,26-147-0005,AQS
07/22/1985,37,Ozone,East 7 Mile,26-163-0019,AQS
07/23/1985,32,Ozone,Oak Park,26-125-0001,AQS
07/24/1985,129,Ozone,New Haven,26-099-0009,AQS
07/25/1985,67,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/26/1985,37,NO2,,26-125-0902,AQS
07/27/1985,166,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/28/1985,151,Ozone,Port Huron,26-147-0005,AQS
07/29/1985,147,Ozone,Port Huron,26-147-0005,AQS
07/30/1985,57,NO2,,26-125-0902,AQS
07/31/1985,71,CO,,26-163-0021,AQS
08/01/1985,30,PM10,Southwestern H.S.,26-163-0015,AQS
08/02/1985,43,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
08/03/1985,133,Ozone,Port Huron,26-147-0005,AQS
08/04/1985,169,Ozone,Port Huron,26-147-0005,AQS
08/05/1985,63,PM10,Southwestern H.S.,26-163-0015,AQS
08/06/1985,44,Ozone,Port Huron,26-147-0005,AQS
08/07/1985,97,Ozone,Port Huron,26-147-0005,AQS
08/08/1985,108,Ozone,East 7 Mile,26-163-0019,AQS
08/09/1985,119,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
08/10/1985,136,Ozone,Port Huron,26-147-0005,AQS
08/11/1985,33,Ozone,,26-163-2002,AQS
08/12/1985,48,CO,,26-163-0021,AQS
08/13/1985,108,Ozone,Port Huron,26-147-0005,AQS
08/14/1985,54,CO,,26-163-0021,AQS
08/15/1985,36,Ozone,Port Huron,26-147-0005,AQS
08/16/1985,90,Ozone,,26-163-2002,AQS
08/17/1985,77,Ozone,East 7 Mile,26-163-0019,AQS
08/18/1985,50,Ozone,Port Huron,26-147-0005,AQS
08/19/1985,38,Ozone,Port Huron,26-147-0005,AQS
08/20/1985,24,Ozone,,26-125-0902,AQS
08/21/1985,58,CO,,26-163-0021,AQS
08/22/1985,58,CO,,26-163-0021,AQS
08/23/1985,71,Ozone,New Haven,26-099-0009,AQS
08/24/1985,32,CO,,26-163-0021,AQS
08/25/1985,48,Ozone,Port Huron,26-147-0005,AQS
08/26/1985,39,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
08/27/1985,46,Ozone,,26-163-2002,AQS
08/28/1985,54,Ozone,,26-163-2002,AQS
08/29/1985,84,Ozone,Port Huron,26-147-0005,AQS
08/30/1985,46,NO2,,26-125-0902,AQS
08/31/1985,51,PM10,Southwestern H.S.,26-163-0015,AQS
09/01/1985,54,Ozone,,26-163-2002,AQS
09/02/1985,80,Ozone,,26-163-2002,AQS
09/03/1985,46,Ozone,Port Huron,26-147-0005,AQS
09/04/1985,58,PM10,Southwestern H.S.,26-163-0015,AQS
09/05/1985,29,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
09/06/1985,55,PM10,Southwestern H.S.,26-163-0015,AQS
09/07/1985,115,Ozone,Port Huron,26-147-0005,AQS
09/08/1985,44,Ozone,Port Huron,26-147-0005,AQS
09/09/1985,38,Ozone,New Haven,26-099-0009,AQS
09/10/1985,68,NO2,,26-125-0902,AQS
09/11/1985,25,CO,,26-163-0021,AQS
09/12/1985,27,Ozone,,26-125-0902,AQS
09/13/1985,20,Ozone,Port Huron,26-147-0005,AQS
09/14/1985,30,Ozone,Oak Park,26-125-0001,AQS
09/15/1985,40,Ozone,Oak Park,26-125-0001,AQS
09/16/1985,77,Ozone,New Haven,26-099-0009,AQS
09/17/1985,67,Ozone,New Haven,26-099-0009,AQS
09/18/1985,71,PM10,Southwestern H.S.,26-163-0015,AQS
09/19/1985,151,Ozone,Port Huron,26-147-0005,AQS
09/20/1985,133,Ozone,Port Huron,26-147-0005,AQS
09/21/1985,27,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
09/22/1985,101,Ozone,New Haven,26-099-0009,AQS
09/23/1985,84,Ozone,Port Huron,26-147-0005,AQS
09/24/1985,28,PM10,Southwestern H.S.,26-163-0015,AQS
09/25/1985,31,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
09/26/1985,29,Ozone,Port Huron,26-147-0005,AQS
09/27/1985,37,NO2,,26-125-0902,AQS
09/28/1985,57,PM10,Southwestern H.S.,26-163-0015,AQS
09/29/1985,61,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
09/30/1985,65,PM10,Southwestern H.S.,26-163-0015,AQS
10/01/1985,19,NO2,,26-125-0902,AQS
10/02/1985,50,PM10,,26-163-0028,AQS
10/03/1985,76,CO,,26-163-0014,AQS
10/04/1985,72,PM10,,26-163-0028,AQS
10/05/1985,21,Ozone,,26-163-2002,AQS
10/06/1985,27,NO2,,26-125-0902,AQS
10/07/1985,46,NO2,,26-125-0902,AQS
10/08/1985,70,PM10,,26-163-0028,AQS
10/09/1985,38,CO,Oak Park,26-125-0001,AQS
10/10/1985,52,PM10,Southwestern H.S.,26-163-0015,AQS
10/11/1985,42,CO,,26-163-0021,AQS
10/12/1985,53,PM10,Southwestern H.S.,26-163-0015,AQS
10/13/1985,25,CO,,26-163-0014,AQS
10/14/1985,48,CO,,26-163-0014,AQS
10/15/1985,31,Ozone,Port Huron,26-147-0005,AQS
10/16/1985,41,CO,Oak Park,26-125-0001,AQS
10/17/1985,92,CO,,26-163-0014,AQS
10/18/1985,78,PM10,,26-163-0028,AQS
10/19/1985,23,CO,,26-163-0021,AQS
10/20/1985,17,Ozone,Port Huron,26-147-0005,AQS
10/21/1985,28,CO,,26-163-0021,AQS
10/22/1985,58,PM10,Southwestern H.S.,26-163-0015,AQS
10/23/1985,49,CO,,26-163-0021,AQS
10/24/1985,46,PM10,Southwestern H.S.,26-163-0015,AQS
10/25/1985,47,CO,Oak Park,26-125-0001,AQS
10/26/1985,65,CO,Oak Park,26-125-0001,AQS
10/27/1985,34,CO,,26-163-0021,AQS
10/28/1985,31,PM10,River Rouge,26-163-0005,AQS
10/29/1985,26,CO,,26-163-0021,AQS
10/30/1985,42,PM10,Southwestern H.S.,26-163-0015,AQS
10/31/1985,30,CO,,26-163-0021,AQS
11/01/1985,25,PM10,Southwestern H.S.,26-163-0015,AQS
11/02/1985,50,CO,,26-163-0021,AQS
11/03/1985,28,CO,,26-163-0021,AQS
11/04/1985,19,NO2,,26-125-0902,AQS
11/05/1985,20,CO,,26-163-0021,AQS
11/06/1985,20,CO,Oak Park,26-125-0001,AQS
11/07/1985,36,CO,,26-163-0021,AQS
11/08/1985,31,CO,,26-163-0021,AQS
11/09/1985,35,PM10,River Rouge,26-163-0005,AQS
11/10/1985,19,Ozone,,26-163-2002,AQS
11/11/1985,23,CO,,26-163-0021,AQS
11/12/1985,50,CO,Oak Park,26-125-0001,AQS
11/13/1985,50,CO,,26-163-0021,AQS
11/14/1985,36,CO,,26-163-0021,AQS
11/15/1985,24,CO,,26-163-0021,AQS
11/16/1985,19,Ozone,,26-163-0016,AQS
11/17/1985,54,CO,Oak Park,26-125-0001,AQS
11/18/1985,72,CO,Oak Park,26-125-0001,AQS
11/19/1985,50,PM10,Southwestern H.S.,26-163-0015,AQS
11/20/1985,25,CO,,26-163-0021,AQS
11/21/1985,24,Ozone,,26-125-0902,AQS
11/22/1985,26,CO,,26-163-0021,AQS
11/23/1985,46,NO2,,26-125-0902,AQS
11/24/1985,24,Ozone,,26-163-2002,AQS
11/25/1985,29,PM10,Southwestern H.S.,26-163-0015,AQS
11/26/1985,60,CO,,26-163-0021,AQS
11/27/1985,43,PM10,River Rouge,26-163-0005,AQS
11/28/1985,23,Ozone,East 7 Mile,26-163-0019,AQS
11/29/1985,45,CO,,26-163-0021,AQS
11/30/1985,37,NO2,,26-125-0902,AQS
12/01/1985,41,CO,,26-163-0021,AQS
12/02/1985,67,Ozone,,26-125-0902,AQS
12/03/1985,26,CO,,26-163-0021,AQS
12/04/1985,26,CO,,26-163-0021,AQS
12/05/1985,61,CO,,26-163-0021,AQS
12/06/1985,38,CO,,26-163-0021,AQS
12/07/1985,39,PM10,,26-163-0028,AQS
12/08/1985,80,Ozone,,26-125-0902,AQS
12/09/1985,45,PM10,Southwestern H.S.,26-163-0015,AQS
12/10/1985,55,CO,,26-163-0021,AQS
12/11/1985,40,CO,,26-163-0021,AQS
12/12/1985,25,CO,,26-163-0021,AQS
12/13/1985,45,CO,,26-163-0021,AQS
12/14/1985,32,CO,,26-163-0021,AQS
12/15/1985,47,CO,,26-163-0021,AQS
12/16/1985,30,CO,,26-163-0016,AQS
12/17/1985,38,CO,,26-163-0021,AQS
12/18/1985,43,Ozone,,26-125-0902,AQS
12/19/1985,36,PM10,,26-163-0028,AQS
12/20/1985,47,CO,,26-163-0021,AQS
12/21/1985,34,PM10,Southwestern H.S.,26-163-0015,AQS
12/22/1985,80,Ozone,,26-125-0902,AQS
12/23/1985,30,PM10,,26-163-0028,AQS
12/24/1985,26,CO,,26-163-0014,AQS
12/25/1985,27,PM10,Southwestern H.S.,26-163-0015,AQS
12/26/1985,24,CO,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
12/27/1985,22,Ozone,,26-163-2002,AQS
12/28/1985,19,Ozone,Allen Park,26-163-0001,AQS
12/29/1985,27,PM10,,26-163-0028,AQS
12/30/1985,23,Ozone,,26-125-0902,AQS
12/31/1985,26,Ozone,,26-163-2002,AQS
01/01/1986,24,CO,,26-163-0014,AQS
01/02/1986,51,CO,,26-163-0021,AQS
01/03/1986,34,CO,,26-163-0016,AQS
01/04/1986,41,CO,,26-163-0021,AQS
01/05/1986,37,NO2,,26-125-0902,AQS
01/06/1986,30,PM10,,26-163-0028,AQS
01/07/1986,26,CO,,26-163-0021,AQS
01/08/1986,68,PM10,River Rouge,26-163-0005,AQS
01/09/1986,37,NO2,,26-125-0902,AQS
01/10/1986,46,NO2,,26-125-0902,AQS
01/11/1986,37,NO2,,26-125-0902,AQS
01/12/1986,25,PM10,Southwestern H.S.,26-163-0015,AQS
01/13/1986,37,NO2,,26-125-0902,AQS
01/14/1986,41,CO,,26-163-0021,AQS
01/15/1986,81,CO,,26-163-2002,AQS
01/16/1986,185,CO,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
01/17/1986,82,CO,,26-163-2002,AQS
01/18/1986,87,PM10,Southwestern H.S.,26-163-0015,AQS
01/19/1986,27,NO2,,26-125-0902,AQS
01/20/1986,37,NO2,,26-125-0902,AQS
01/21/1986,38,CO,,26-163-0021,AQS
01/22/1986,25,PM10,,26-163-0028,AQS
01/23/1986,50,CO,,26-163-0021,AQS
01/24/1986,42,CO,,26-163-0021,AQS
01/25/1986,32,CO,,26-163-0021,AQS
01/26/1986,29,PM10,River Rouge,26-163-0005,AQS
01/27/1986,28,CO,,26-163-0014,AQS
01/28/1986,51,PM10,,26-163-0028,AQS
01/29/1986,51,CO,,26-163-0021,AQS
01/30/1986,39,PM10,,26-163-0028,AQS
01/31/1986,53,CO,,26-163-0021,AQS
02/01/1986,49,CO,,26-163-0021,AQS
02/02/1986,43,Ozone,,26-125-0902,AQS
02/03/1986,43,Ozone,,26-125-0902,AQS
02/04/1986,36,Ozone,,26-125-0902,AQS
02/05/1986,32,Ozone,,26-125-0902,AQS
02/06/1986,45,Ozone,,26-125-0902,AQS
02/07/1986,49,Ozone,,26-125-0902,AQS
